image_name,image_path,true_scene_label,thesis_class,predicted_label,confidence,top5_predictions,semantically_aligned
Places365_val_00000214.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000214.jpg,house,building,tile roof,0.4911,"[{""rank"": 1, ""label"": ""tile roof"", ""confidence"": 0.4911}, {""rank"": 2, ""label"": ""monastery"", ""confidence"": 0.2312}, {""rank"": 3, ""label"": ""dome"", ""confidence"": 0.1062}, {""rank"": 4, ""label"": ""bell cote"", ""confidence"": 0.048}, {""rank"": 5, ""label"": ""church"", ""confidence"": 0.0445}]",True
Places365_val_00000220.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000220.jpg,skyscraper,building,solar dish,0.5907,"[{""rank"": 1, ""label"": ""solar dish"", ""confidence"": 0.5907}, {""rank"": 2, ""label"": ""bell cote"", ""confidence"": 0.0606}, {""rank"": 3, ""label"": ""freight car"", ""confidence"": 0.0272}, {""rank"": 4, ""label"": ""radio"", ""confidence"": 0.0228}, {""rank"": 5, ""label"": ""desktop computer"", ""confidence"": 0.0173}]",False
Places365_val_00000241.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000241.jpg,forest-broadleaf,forest,worm fence,0.4434,"[{""rank"": 1, ""label"": ""worm fence"", ""confidence"": 0.4434}, {""rank"": 2, ""label"": ""lakeside"", ""confidence"": 0.0757}, {""rank"": 3, ""label"": ""stone wall"", ""confidence"": 0.0369}, {""rank"": 4, ""label"": ""mountain tent"", ""confidence"": 0.0358}, {""rank"": 5, ""label"": ""park bench"", ""confidence"": 0.0309}]",False
Places365_val_00000246.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000246.jpg,alley,street,church,0.5162,"[{""rank"": 1, ""label"": ""church"", ""confidence"": 0.5162}, {""rank"": 2, ""label"": ""monastery"", ""confidence"": 0.1489}, {""rank"": 3, ""label"": ""vault"", ""confidence"": 0.0792}, {""rank"": 4, ""label"": ""prison"", ""confidence"": 0.0297}, {""rank"": 5, ""label"": ""viaduct"", ""confidence"": 0.0293}]",False
Places365_val_00000247.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000247.jpg,highway,street,trailer truck,0.4248,"[{""rank"": 1, ""label"": ""trailer truck"", ""confidence"": 0.4248}, {""rank"": 2, ""label"": ""suspension bridge"", ""confidence"": 0.1716}, {""rank"": 3, ""label"": ""dam"", ""confidence"": 0.1464}, {""rank"": 4, ""label"": ""valley"", ""confidence"": 0.039}, {""rank"": 5, ""label"": ""worm fence"", ""confidence"": 0.0294}]",False
Places365_val_00000280.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000280.jpg,rainforest,forest,valley,0.9211,"[{""rank"": 1, ""label"": ""valley"", ""confidence"": 0.9211}, {""rank"": 2, ""label"": ""coral reef"", ""confidence"": 0.0108}, {""rank"": 3, ""label"": ""cliff"", ""confidence"": 0.0082}, {""rank"": 4, ""label"": ""lakeside"", ""confidence"": 0.0082}, {""rank"": 5, ""label"": ""gar"", ""confidence"": 0.0062}]",True
Places365_val_00000323.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000323.jpg,street,street,streetcar,0.157,"[{""rank"": 1, ""label"": ""streetcar"", ""confidence"": 0.157}, {""rank"": 2, ""label"": ""jinrikisha"", ""confidence"": 0.1333}, {""rank"": 3, ""label"": ""motor scooter"", ""confidence"": 0.0725}, {""rank"": 4, ""label"": ""police van"", ""confidence"": 0.0627}, {""rank"": 5, ""label"": ""trolleybus"", ""confidence"": 0.0626}]",True
Places365_val_00000333.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000333.jpg,mountain,mountain,alp,0.1445,"[{""rank"": 1, ""label"": ""alp"", ""confidence"": 0.1445}, {""rank"": 2, ""label"": ""volcano"", ""confidence"": 0.1085}, {""rank"": 3, ""label"": ""seashore"", ""confidence"": 0.0847}, {""rank"": 4, ""label"": ""sandbar"", ""confidence"": 0.0811}, {""rank"": 5, ""label"": ""cliff"", ""confidence"": 0.0779}]",True
Places365_val_00000336.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000336.jpg,coast,water,promontory,0.8112,"[{""rank"": 1, ""label"": ""promontory"", ""confidence"": 0.8112}, {""rank"": 2, ""label"": ""cliff"", ""confidence"": 0.1161}, {""rank"": 3, ""label"": ""seashore"", ""confidence"": 0.0584}, {""rank"": 4, ""label"": ""valley"", ""confidence"": 0.0056}, {""rank"": 5, ""label"": ""lakeside"", ""confidence"": 0.0029}]",True
Places365_val_00000338.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000338.jpg,hotel-outdoor,building,castle,0.4382,"[{""rank"": 1, ""label"": ""castle"", ""confidence"": 0.4382}, {""rank"": 2, ""label"": ""church"", ""confidence"": 0.2244}, {""rank"": 3, ""label"": ""palace"", ""confidence"": 0.1992}, {""rank"": 4, ""label"": ""monastery"", ""confidence"": 0.063}, {""rank"": 5, ""label"": ""cinema"", ""confidence"": 0.0381}]",True
Places365_val_00000364.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000364.jpg,rainforest,forest,birdhouse,0.215,"[{""rank"": 1, ""label"": ""birdhouse"", ""confidence"": 0.215}, {""rank"": 2, ""label"": ""mailbox"", ""confidence"": 0.0805}, {""rank"": 3, ""label"": ""barbershop"", ""confidence"": 0.0714}, {""rank"": 4, ""label"": ""totem pole"", ""confidence"": 0.0473}, {""rank"": 5, ""label"": ""barn"", ""confidence"": 0.0463}]",True
Places365_val_00000451.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000451.jpg,skyscraper,building,scoreboard,0.5644,"[{""rank"": 1, ""label"": ""scoreboard"", ""confidence"": 0.5644}, {""rank"": 2, ""label"": ""brass"", ""confidence"": 0.0346}, {""rank"": 3, ""label"": ""container ship"", ""confidence"": 0.0318}, {""rank"": 4, ""label"": ""traffic light"", ""confidence"": 0.0257}, {""rank"": 5, ""label"": ""water bottle"", ""confidence"": 0.0208}]",False
Places365_val_00000464.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000464.jpg,street,street,lakeside,0.0651,"[{""rank"": 1, ""label"": ""lakeside"", ""confidence"": 0.0651}, {""rank"": 2, ""label"": ""mobile home"", ""confidence"": 0.0412}, {""rank"": 3, ""label"": ""parking meter"", ""confidence"": 0.04}, {""rank"": 4, ""label"": ""golfcart"", ""confidence"": 0.0322}, {""rank"": 5, ""label"": ""traffic light"", ""confidence"": 0.0287}]",False
Places365_val_00000588.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000588.jpg,forest-broadleaf,forest,snowmobile,0.1786,"[{""rank"": 1, ""label"": ""snowmobile"", ""confidence"": 0.1786}, {""rank"": 2, ""label"": ""dogsled"", ""confidence"": 0.0943}, {""rank"": 3, ""label"": ""bison"", ""confidence"": 0.0813}, {""rank"": 4, ""label"": ""worm fence"", ""confidence"": 0.0436}, {""rank"": 5, ""label"": ""snowplow"", ""confidence"": 0.0314}]",True
Places365_val_00000601.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000601.jpg,downtown,building,bell cote,0.2632,"[{""rank"": 1, ""label"": ""bell cote"", ""confidence"": 0.2632}, {""rank"": 2, ""label"": ""triumphal arch"", ""confidence"": 0.1778}, {""rank"": 3, ""label"": ""obelisk"", ""confidence"": 0.1487}, {""rank"": 4, ""label"": ""mosque"", ""confidence"": 0.0959}, {""rank"": 5, ""label"": ""viaduct"", ""confidence"": 0.0538}]",True
Places365_val_00000620.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000620.jpg,rainforest,forest,worm fence,0.2238,"[{""rank"": 1, ""label"": ""worm fence"", ""confidence"": 0.2238}, {""rank"": 2, ""label"": ""suspension bridge"", ""confidence"": 0.1241}, {""rank"": 3, ""label"": ""geyser"", ""confidence"": 0.0422}, {""rank"": 4, ""label"": ""viaduct"", ""confidence"": 0.041}, {""rank"": 5, ""label"": ""valley"", ""confidence"": 0.0394}]",True
Places365_val_00000622.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000622.jpg,tower,building,monastery,0.5001,"[{""rank"": 1, ""label"": ""monastery"", ""confidence"": 0.5001}, {""rank"": 2, ""label"": ""church"", ""confidence"": 0.2552}, {""rank"": 3, ""label"": ""palace"", ""confidence"": 0.1126}, {""rank"": 4, ""label"": ""castle"", ""confidence"": 0.0659}, {""rank"": 5, ""label"": ""mosque"", ""confidence"": 0.017}]",True
Places365_val_00000628.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000628.jpg,hotel-outdoor,building,lakeside,0.1508,"[{""rank"": 1, ""label"": ""lakeside"", ""confidence"": 0.1508}, {""rank"": 2, ""label"": ""flagpole"", ""confidence"": 0.0854}, {""rank"": 3, ""label"": ""solar dish"", ""confidence"": 0.0803}, {""rank"": 4, ""label"": ""seashore"", ""confidence"": 0.0754}, {""rank"": 5, ""label"": ""bell cote"", ""confidence"": 0.0706}]",False
Places365_val_00000706.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000706.jpg,coast,water,wreck,0.2273,"[{""rank"": 1, ""label"": ""wreck"", ""confidence"": 0.2273}, {""rank"": 2, ""label"": ""pirate"", ""confidence"": 0.1354}, {""rank"": 3, ""label"": ""dock"", ""confidence"": 0.0947}, {""rank"": 4, ""label"": ""schooner"", ""confidence"": 0.0783}, {""rank"": 5, ""label"": ""paddlewheel"", ""confidence"": 0.0627}]",True
Places365_val_00000716.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000716.jpg,glacier,glacier,alp,0.7859,"[{""rank"": 1, ""label"": ""alp"", ""confidence"": 0.7859}, {""rank"": 2, ""label"": ""valley"", ""confidence"": 0.1325}, {""rank"": 3, ""label"": ""mountain tent"", ""confidence"": 0.0289}, {""rank"": 4, ""label"": ""lakeside"", ""confidence"": 0.0057}, {""rank"": 5, ""label"": ""mountain bike"", ""confidence"": 0.0041}]",True
Places365_val_00000720.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000720.jpg,river,water,seashore,0.1653,"[{""rank"": 1, ""label"": ""seashore"", ""confidence"": 0.1653}, {""rank"": 2, ""label"": ""snorkel"", ""confidence"": 0.1091}, {""rank"": 3, ""label"": ""paintbrush"", ""confidence"": 0.0453}, {""rank"": 4, ""label"": ""volcano"", ""confidence"": 0.0449}, {""rank"": 5, ""label"": ""canoe"", ""confidence"": 0.0435}]",True
Places365_val_00000740.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000740.jpg,skyscraper,building,castle,0.5038,"[{""rank"": 1, ""label"": ""castle"", ""confidence"": 0.5038}, {""rank"": 2, ""label"": ""valley"", ""confidence"": 0.0808}, {""rank"": 3, ""label"": ""church"", ""confidence"": 0.0737}, {""rank"": 4, ""label"": ""viaduct"", ""confidence"": 0.0416}, {""rank"": 5, ""label"": ""alp"", ""confidence"": 0.0368}]",True
Places365_val_00000754.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000754.jpg,coast,water,lakeside,0.761,"[{""rank"": 1, ""label"": ""lakeside"", ""confidence"": 0.761}, {""rank"": 2, ""label"": ""seashore"", ""confidence"": 0.0518}, {""rank"": 3, ""label"": ""valley"", ""confidence"": 0.042}, {""rank"": 4, ""label"": ""geyser"", ""confidence"": 0.0339}, {""rank"": 5, ""label"": ""sandbar"", ""confidence"": 0.0302}]",True
Places365_val_00000766.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000766.jpg,ocean,water,seashore,0.4443,"[{""rank"": 1, ""label"": ""seashore"", ""confidence"": 0.4443}, {""rank"": 2, ""label"": ""promontory"", ""confidence"": 0.3321}, {""rank"": 3, ""label"": ""sandbar"", ""confidence"": 0.0839}, {""rank"": 4, ""label"": ""lakeside"", ""confidence"": 0.0238}, {""rank"": 5, ""label"": ""cliff"", ""confidence"": 0.0148}]",True
Places365_val_00000770.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000770.jpg,downtown,building,greenhouse,0.3117,"[{""rank"": 1, ""label"": ""greenhouse"", ""confidence"": 0.3117}, {""rank"": 2, ""label"": ""palace"", ""confidence"": 0.2686}, {""rank"": 3, ""label"": ""picket fence"", ""confidence"": 0.0978}, {""rank"": 4, ""label"": ""patio"", ""confidence"": 0.0323}, {""rank"": 5, ""label"": ""mosque"", ""confidence"": 0.0307}]",True
Places365_val_00000781.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000781.jpg,hotel-outdoor,building,cinema,0.7357,"[{""rank"": 1, ""label"": ""cinema"", ""confidence"": 0.7357}, {""rank"": 2, ""label"": ""palace"", ""confidence"": 0.0475}, {""rank"": 3, ""label"": ""planetarium"", ""confidence"": 0.026}, {""rank"": 4, ""label"": ""library"", ""confidence"": 0.0194}, {""rank"": 5, ""label"": ""mosque"", ""confidence"": 0.0175}]",True
Places365_val_00000784.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000784.jpg,tower,building,palace,0.6763,"[{""rank"": 1, ""label"": ""palace"", ""confidence"": 0.6763}, {""rank"": 2, ""label"": ""monastery"", ""confidence"": 0.197}, {""rank"": 3, ""label"": ""bell cote"", ""confidence"": 0.0333}, {""rank"": 4, ""label"": ""castle"", ""confidence"": 0.0188}, {""rank"": 5, ""label"": ""dome"", ""confidence"": 0.0164}]",True
Places365_val_00000799.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000799.jpg,forest-broadleaf,forest,valley,0.2928,"[{""rank"": 1, ""label"": ""valley"", ""confidence"": 0.2928}, {""rank"": 2, ""label"": ""cliff"", ""confidence"": 0.0317}, {""rank"": 3, ""label"": ""stone wall"", ""confidence"": 0.0313}, {""rank"": 4, ""label"": ""worm fence"", ""confidence"": 0.0297}, {""rank"": 5, ""label"": ""lakeside"", ""confidence"": 0.0247}]",True
Places365_val_00000827.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000827.jpg,mountain,mountain,valley,0.8013,"[{""rank"": 1, ""label"": ""valley"", ""confidence"": 0.8013}, {""rank"": 2, ""label"": ""alp"", ""confidence"": 0.1708}, {""rank"": 3, ""label"": ""cliff"", ""confidence"": 0.0223}, {""rank"": 4, ""label"": ""promontory"", ""confidence"": 0.0029}, {""rank"": 5, ""label"": ""dam"", ""confidence"": 0.0012}]",True
Places365_val_00000847.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000847.jpg,rainforest,forest,cliff,0.6914,"[{""rank"": 1, ""label"": ""cliff"", ""confidence"": 0.6914}, {""rank"": 2, ""label"": ""valley"", ""confidence"": 0.147}, {""rank"": 3, ""label"": ""cliff dwelling"", ""confidence"": 0.0213}, {""rank"": 4, ""label"": ""alp"", ""confidence"": 0.0131}, {""rank"": 5, ""label"": ""lakeside"", ""confidence"": 0.0094}]",True
Places365_val_00000856.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000856.jpg,street,street,traffic light,0.2876,"[{""rank"": 1, ""label"": ""traffic light"", ""confidence"": 0.2876}, {""rank"": 2, ""label"": ""streetcar"", ""confidence"": 0.1559}, {""rank"": 3, ""label"": ""mosque"", ""confidence"": 0.1108}, {""rank"": 4, ""label"": ""palace"", ""confidence"": 0.0575}, {""rank"": 5, ""label"": ""bell cote"", ""confidence"": 0.0549}]",True
Places365_val_00000863.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000863.jpg,river,water,seashore,0.4048,"[{""rank"": 1, ""label"": ""seashore"", ""confidence"": 0.4048}, {""rank"": 2, ""label"": ""sandbar"", ""confidence"": 0.1334}, {""rank"": 3, ""label"": ""lakeside"", ""confidence"": 0.1142}, {""rank"": 4, ""label"": ""catamaran"", ""confidence"": 0.0891}, {""rank"": 5, ""label"": ""trimaran"", ""confidence"": 0.0619}]",True
Places365_val_00000890.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000890.jpg,street,street,streetcar,0.1834,"[{""rank"": 1, ""label"": ""streetcar"", ""confidence"": 0.1834}, {""rank"": 2, ""label"": ""library"", ""confidence"": 0.1448}, {""rank"": 3, ""label"": ""palace"", ""confidence"": 0.0583}, {""rank"": 4, ""label"": ""street sign"", ""confidence"": 0.056}, {""rank"": 5, ""label"": ""jinrikisha"", ""confidence"": 0.0525}]",True
Places365_val_00000897.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000897.jpg,glacier,glacier,grey whale,0.3372,"[{""rank"": 1, ""label"": ""grey whale"", ""confidence"": 0.3372}, {""rank"": 2, ""label"": ""killer whale"", ""confidence"": 0.2343}, {""rank"": 3, ""label"": ""volcano"", ""confidence"": 0.0727}, {""rank"": 4, ""label"": ""promontory"", ""confidence"": 0.0662}, {""rank"": 5, ""label"": ""alp"", ""confidence"": 0.0352}]",True
Places365_val_00000906.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000906.jpg,ocean,water,promontory,0.8878,"[{""rank"": 1, ""label"": ""promontory"", ""confidence"": 0.8878}, {""rank"": 2, ""label"": ""seashore"", ""confidence"": 0.0717}, {""rank"": 3, ""label"": ""lakeside"", ""confidence"": 0.0222}, {""rank"": 4, ""label"": ""sandbar"", ""confidence"": 0.0039}, {""rank"": 5, ""label"": ""cliff"", ""confidence"": 0.0035}]",True
Places365_val_00000917.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000917.jpg,downtown,building,tobacco shop,0.2906,"[{""rank"": 1, ""label"": ""tobacco shop"", ""confidence"": 0.2906}, {""rank"": 2, ""label"": ""toyshop"", ""confidence"": 0.1623}, {""rank"": 3, ""label"": ""grocery store"", ""confidence"": 0.0979}, {""rank"": 4, ""label"": ""bell cote"", ""confidence"": 0.0603}, {""rank"": 5, ""label"": ""street sign"", ""confidence"": 0.0507}]",True
Places365_val_00000921.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000921.jpg,tower,building,dam,0.191,"[{""rank"": 1, ""label"": ""dam"", ""confidence"": 0.191}, {""rank"": 2, ""label"": ""castle"", ""confidence"": 0.1648}, {""rank"": 3, ""label"": ""suspension bridge"", ""confidence"": 0.1103}, {""rank"": 4, ""label"": ""lakeside"", ""confidence"": 0.1049}, {""rank"": 5, ""label"": ""valley"", ""confidence"": 0.0839}]",True
Places365_val_00000941.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000941.jpg,mountain,mountain,valley,0.372,"[{""rank"": 1, ""label"": ""valley"", ""confidence"": 0.372}, {""rank"": 2, ""label"": ""cliff"", ""confidence"": 0.2937}, {""rank"": 3, ""label"": ""promontory"", ""confidence"": 0.1428}, {""rank"": 4, ""label"": ""alp"", ""confidence"": 0.0786}, {""rank"": 5, ""label"": ""volcano"", ""confidence"": 0.0199}]",True
Places365_val_00000963.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000963.jpg,house,building,patio,0.1869,"[{""rank"": 1, ""label"": ""patio"", ""confidence"": 0.1869}, {""rank"": 2, ""label"": ""monastery"", ""confidence"": 0.1808}, {""rank"": 3, ""label"": ""tile roof"", ""confidence"": 0.158}, {""rank"": 4, ""label"": ""mobile home"", ""confidence"": 0.1047}, {""rank"": 5, ""label"": ""solar dish"", ""confidence"": 0.0596}]",True
Places365_val_00000970.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000970.jpg,ocean,water,seashore,0.634,"[{""rank"": 1, ""label"": ""seashore"", ""confidence"": 0.634}, {""rank"": 2, ""label"": ""sea lion"", ""confidence"": 0.1529}, {""rank"": 3, ""label"": ""sandbar"", ""confidence"": 0.0514}, {""rank"": 4, ""label"": ""loggerhead"", ""confidence"": 0.0239}, {""rank"": 5, ""label"": ""killer whale"", ""confidence"": 0.0221}]",True
Places365_val_00000975.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000975.jpg,house,building,castle,0.6986,"[{""rank"": 1, ""label"": ""castle"", ""confidence"": 0.6986}, {""rank"": 2, ""label"": ""megalith"", ""confidence"": 0.0888}, {""rank"": 3, ""label"": ""alp"", ""confidence"": 0.0527}, {""rank"": 4, ""label"": ""stone wall"", ""confidence"": 0.0364}, {""rank"": 5, ""label"": ""ibex"", ""confidence"": 0.016}]",True
Places365_val_00001001.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00001001.jpg,tower,building,monastery,0.6922,"[{""rank"": 1, ""label"": ""monastery"", ""confidence"": 0.6922}, {""rank"": 2, ""label"": ""palace"", ""confidence"": 0.1384}, {""rank"": 3, ""label"": ""church"", ""confidence"": 0.0666}, {""rank"": 4, ""label"": ""mosque"", ""confidence"": 0.048}, {""rank"": 5, ""label"": ""bell cote"", ""confidence"": 0.0285}]",True
Places365_val_00001027.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00001027.jpg,mountain,mountain,alp,0.6695,"[{""rank"": 1, ""label"": ""alp"", ""confidence"": 0.6695}, {""rank"": 2, ""label"": ""valley"", ""confidence"": 0.3178}, {""rank"": 3, ""label"": ""mountain tent"", ""confidence"": 0.0075}, {""rank"": 4, ""label"": ""cliff"", ""confidence"": 0.0007}, {""rank"": 5, ""label"": ""mountain bike"", ""confidence"": 0.0007}]",True
Places365_val_00001074.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00001074.jpg,forest-broadleaf,forest,pot,0.1235,"[{""rank"": 1, ""label"": ""pot"", ""confidence"": 0.1235}, {""rank"": 2, ""label"": ""wood rabbit"", ""confidence"": 0.0615}, {""rank"": 3, ""label"": ""kit fox"", ""confidence"": 0.0376}, {""rank"": 4, ""label"": ""red wolf"", ""confidence"": 0.029}, {""rank"": 5, ""label"": ""dhole"", ""confidence"": 0.0267}]",False
