image_name,image_path,true_scene_label,predicted_label,confidence,top5_predictions,semantically_aligned,thesis_class
Places365_val_00000246.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000246.jpg,alley,prison,0.2217,"[{""rank"": 1, ""label"": ""prison"", ""confidence"": 0.2217}, {""rank"": 2, ""label"": ""streetcar"", ""confidence"": 0.0996}, {""rank"": 3, ""label"": ""boathouse"", ""confidence"": 0.0867}, {""rank"": 4, ""label"": ""passenger car"", ""confidence"": 0.0739}, {""rank"": 5, ""label"": ""electric locomotive"", ""confidence"": 0.0705}]",True,street
Places365_val_00000280.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000280.jpg,rainforest,valley,0.86,"[{""rank"": 1, ""label"": ""valley"", ""confidence"": 0.86}, {""rank"": 2, ""label"": ""lakeside"", ""confidence"": 0.0307}, {""rank"": 3, ""label"": ""cliff"", ""confidence"": 0.0139}, {""rank"": 4, ""label"": ""worm fence"", ""confidence"": 0.0101}, {""rank"": 5, ""label"": ""boathouse"", ""confidence"": 0.0059}]",True,forest
Places365_val_00000323.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000323.jpg,street,streetcar,0.5752,"[{""rank"": 1, ""label"": ""streetcar"", ""confidence"": 0.5752}, {""rank"": 2, ""label"": ""trolleybus"", ""confidence"": 0.104}, {""rank"": 3, ""label"": ""police van"", ""confidence"": 0.0508}, {""rank"": 4, ""label"": ""jinrikisha"", ""confidence"": 0.0375}, {""rank"": 5, ""label"": ""limousine"", ""confidence"": 0.0174}]",True,street
Places365_val_00000333.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000333.jpg,mountain,volcano,0.8209,"[{""rank"": 1, ""label"": ""volcano"", ""confidence"": 0.8209}, {""rank"": 2, ""label"": ""valley"", ""confidence"": 0.0398}, {""rank"": 3, ""label"": ""mountain tent"", ""confidence"": 0.0316}, {""rank"": 4, ""label"": ""sandbar"", ""confidence"": 0.019}, {""rank"": 5, ""label"": ""alp"", ""confidence"": 0.0112}]",True,mountain
Places365_val_00000336.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000336.jpg,coast,promontory,0.5891,"[{""rank"": 1, ""label"": ""promontory"", ""confidence"": 0.5891}, {""rank"": 2, ""label"": ""cliff"", ""confidence"": 0.327}, {""rank"": 3, ""label"": ""seashore"", ""confidence"": 0.0659}, {""rank"": 4, ""label"": ""valley"", ""confidence"": 0.0069}, {""rank"": 5, ""label"": ""dam"", ""confidence"": 0.0031}]",True,water
Places365_val_00000338.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000338.jpg,hotel-outdoor,palace,0.4044,"[{""rank"": 1, ""label"": ""palace"", ""confidence"": 0.4044}, {""rank"": 2, ""label"": ""church"", ""confidence"": 0.2096}, {""rank"": 3, ""label"": ""castle"", ""confidence"": 0.1799}, {""rank"": 4, ""label"": ""monastery"", ""confidence"": 0.1029}, {""rank"": 5, ""label"": ""bell cote"", ""confidence"": 0.0496}]",True,building
Places365_val_00000464.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000464.jpg,street,snowplow,0.0766,"[{""rank"": 1, ""label"": ""snowplow"", ""confidence"": 0.0766}, {""rank"": 2, ""label"": ""tow truck"", ""confidence"": 0.0673}, {""rank"": 3, ""label"": ""limousine"", ""confidence"": 0.0641}, {""rank"": 4, ""label"": ""trolleybus"", ""confidence"": 0.0358}, {""rank"": 5, ""label"": ""streetcar"", ""confidence"": 0.0347}]",True,street
Places365_val_00000601.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000601.jpg,downtown,obelisk,0.701,"[{""rank"": 1, ""label"": ""obelisk"", ""confidence"": 0.701}, {""rank"": 2, ""label"": ""triumphal arch"", ""confidence"": 0.1902}, {""rank"": 3, ""label"": ""pedestal"", ""confidence"": 0.0239}, {""rank"": 4, ""label"": ""cab"", ""confidence"": 0.0228}, {""rank"": 5, ""label"": ""mosque"", ""confidence"": 0.0147}]",True,building
Places365_val_00000620.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000620.jpg,rainforest,suspension bridge,0.43,"[{""rank"": 1, ""label"": ""suspension bridge"", ""confidence"": 0.43}, {""rank"": 2, ""label"": ""yawl"", ""confidence"": 0.0471}, {""rank"": 3, ""label"": ""viaduct"", ""confidence"": 0.0428}, {""rank"": 4, ""label"": ""valley"", ""confidence"": 0.0413}, {""rank"": 5, ""label"": ""worm fence"", ""confidence"": 0.0319}]",True,forest
Places365_val_00000622.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000622.jpg,tower,monastery,0.4071,"[{""rank"": 1, ""label"": ""monastery"", ""confidence"": 0.4071}, {""rank"": 2, ""label"": ""church"", ""confidence"": 0.3945}, {""rank"": 3, ""label"": ""palace"", ""confidence"": 0.0814}, {""rank"": 4, ""label"": ""castle"", ""confidence"": 0.0682}, {""rank"": 5, ""label"": ""bell cote"", ""confidence"": 0.0283}]",True,building
Places365_val_00000628.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000628.jpg,hotel-outdoor,planetarium,0.1428,"[{""rank"": 1, ""label"": ""planetarium"", ""confidence"": 0.1428}, {""rank"": 2, ""label"": ""obelisk"", ""confidence"": 0.1074}, {""rank"": 3, ""label"": ""sundial"", ""confidence"": 0.0657}, {""rank"": 4, ""label"": ""triumphal arch"", ""confidence"": 0.0643}, {""rank"": 5, ""label"": ""bell cote"", ""confidence"": 0.0613}]",True,building
Places365_val_00000706.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000706.jpg,coast,pirate,0.3734,"[{""rank"": 1, ""label"": ""pirate"", ""confidence"": 0.3734}, {""rank"": 2, ""label"": ""dock"", ""confidence"": 0.1743}, {""rank"": 3, ""label"": ""wreck"", ""confidence"": 0.1285}, {""rank"": 4, ""label"": ""liner"", ""confidence"": 0.0558}, {""rank"": 5, ""label"": ""schooner"", ""confidence"": 0.048}]",True,water
Places365_val_00000716.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000716.jpg,glacier,alp,0.5902,"[{""rank"": 1, ""label"": ""alp"", ""confidence"": 0.5902}, {""rank"": 2, ""label"": ""valley"", ""confidence"": 0.3729}, {""rank"": 3, ""label"": ""mountain tent"", ""confidence"": 0.0181}, {""rank"": 4, ""label"": ""lakeside"", ""confidence"": 0.0024}, {""rank"": 5, ""label"": ""marmot"", ""confidence"": 0.0017}]",True,glacier
Places365_val_00000720.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000720.jpg,river,snorkel,0.3736,"[{""rank"": 1, ""label"": ""snorkel"", ""confidence"": 0.3736}, {""rank"": 2, ""label"": ""bathing cap"", ""confidence"": 0.0691}, {""rank"": 3, ""label"": ""seashore"", ""confidence"": 0.0657}, {""rank"": 4, ""label"": ""goldfish"", ""confidence"": 0.0616}, {""rank"": 5, ""label"": ""coral reef"", ""confidence"": 0.0589}]",True,water
Places365_val_00000740.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000740.jpg,skyscraper,castle,0.4105,"[{""rank"": 1, ""label"": ""castle"", ""confidence"": 0.4105}, {""rank"": 2, ""label"": ""viaduct"", ""confidence"": 0.0884}, {""rank"": 3, ""label"": ""church"", ""confidence"": 0.0532}, {""rank"": 4, ""label"": ""barn"", ""confidence"": 0.0444}, {""rank"": 5, ""label"": ""monastery"", ""confidence"": 0.0339}]",True,building
Places365_val_00000754.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000754.jpg,coast,lakeside,0.626,"[{""rank"": 1, ""label"": ""lakeside"", ""confidence"": 0.626}, {""rank"": 2, ""label"": ""valley"", ""confidence"": 0.0636}, {""rank"": 3, ""label"": ""geyser"", ""confidence"": 0.0551}, {""rank"": 4, ""label"": ""dam"", ""confidence"": 0.0457}, {""rank"": 5, ""label"": ""sandbar"", ""confidence"": 0.0376}]",True,water
Places365_val_00000766.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000766.jpg,ocean,seashore,0.3092,"[{""rank"": 1, ""label"": ""seashore"", ""confidence"": 0.3092}, {""rank"": 2, ""label"": ""promontory"", ""confidence"": 0.2542}, {""rank"": 3, ""label"": ""sandbar"", ""confidence"": 0.0693}, {""rank"": 4, ""label"": ""lakeside"", ""confidence"": 0.044}, {""rank"": 5, ""label"": ""trailer truck"", ""confidence"": 0.0195}]",True,water
Places365_val_00000770.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000770.jpg,downtown,palace,0.4982,"[{""rank"": 1, ""label"": ""palace"", ""confidence"": 0.4982}, {""rank"": 2, ""label"": ""greenhouse"", ""confidence"": 0.151}, {""rank"": 3, ""label"": ""patio"", ""confidence"": 0.0543}, {""rank"": 4, ""label"": ""library"", ""confidence"": 0.0359}, {""rank"": 5, ""label"": ""mosque"", ""confidence"": 0.0255}]",True,building
Places365_val_00000781.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000781.jpg,hotel-outdoor,cinema,0.4754,"[{""rank"": 1, ""label"": ""cinema"", ""confidence"": 0.4754}, {""rank"": 2, ""label"": ""library"", ""confidence"": 0.1178}, {""rank"": 3, ""label"": ""palace"", ""confidence"": 0.089}, {""rank"": 4, ""label"": ""streetcar"", ""confidence"": 0.0787}, {""rank"": 5, ""label"": ""bookshop"", ""confidence"": 0.057}]",True,building
Places365_val_00000784.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000784.jpg,tower,monastery,0.5604,"[{""rank"": 1, ""label"": ""monastery"", ""confidence"": 0.5604}, {""rank"": 2, ""label"": ""palace"", ""confidence"": 0.3319}, {""rank"": 3, ""label"": ""church"", ""confidence"": 0.0279}, {""rank"": 4, ""label"": ""dome"", ""confidence"": 0.0248}, {""rank"": 5, ""label"": ""bell cote"", ""confidence"": 0.0161}]",True,building
Places365_val_00000799.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000799.jpg,forest-broadleaf,valley,0.2252,"[{""rank"": 1, ""label"": ""valley"", ""confidence"": 0.2252}, {""rank"": 2, ""label"": ""cliff"", ""confidence"": 0.0626}, {""rank"": 3, ""label"": ""maze"", ""confidence"": 0.0542}, {""rank"": 4, ""label"": ""lakeside"", ""confidence"": 0.044}, {""rank"": 5, ""label"": ""stone wall"", ""confidence"": 0.0294}]",True,forest
Places365_val_00000827.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000827.jpg,mountain,valley,0.6477,"[{""rank"": 1, ""label"": ""valley"", ""confidence"": 0.6477}, {""rank"": 2, ""label"": ""alp"", ""confidence"": 0.2589}, {""rank"": 3, ""label"": ""cliff"", ""confidence"": 0.0654}, {""rank"": 4, ""label"": ""promontory"", ""confidence"": 0.0086}, {""rank"": 5, ""label"": ""dam"", ""confidence"": 0.0041}]",True,mountain
Places365_val_00000847.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000847.jpg,rainforest,cliff,0.7628,"[{""rank"": 1, ""label"": ""cliff"", ""confidence"": 0.7628}, {""rank"": 2, ""label"": ""valley"", ""confidence"": 0.0404}, {""rank"": 3, ""label"": ""suspension bridge"", ""confidence"": 0.0204}, {""rank"": 4, ""label"": ""hen-of-the-woods"", ""confidence"": 0.0181}, {""rank"": 5, ""label"": ""cliff dwelling"", ""confidence"": 0.0084}]",True,forest
Places365_val_00000856.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000856.jpg,street,streetcar,0.3387,"[{""rank"": 1, ""label"": ""streetcar"", ""confidence"": 0.3387}, {""rank"": 2, ""label"": ""cab"", ""confidence"": 0.1216}, {""rank"": 3, ""label"": ""traffic light"", ""confidence"": 0.0723}, {""rank"": 4, ""label"": ""mosque"", ""confidence"": 0.0656}, {""rank"": 5, ""label"": ""police van"", ""confidence"": 0.0499}]",True,street
Places365_val_00000863.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000863.jpg,river,trimaran,0.699,"[{""rank"": 1, ""label"": ""trimaran"", ""confidence"": 0.699}, {""rank"": 2, ""label"": ""catamaran"", ""confidence"": 0.1717}, {""rank"": 3, ""label"": ""speedboat"", ""confidence"": 0.0473}, {""rank"": 4, ""label"": ""dock"", ""confidence"": 0.0217}, {""rank"": 5, ""label"": ""yawl"", ""confidence"": 0.013}]",True,water
Places365_val_00000890.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000890.jpg,street,streetcar,0.5169,"[{""rank"": 1, ""label"": ""streetcar"", ""confidence"": 0.5169}, {""rank"": 2, ""label"": ""traffic light"", ""confidence"": 0.1371}, {""rank"": 3, ""label"": ""cab"", ""confidence"": 0.0218}, {""rank"": 4, ""label"": ""street sign"", ""confidence"": 0.021}, {""rank"": 5, ""label"": ""parking meter"", ""confidence"": 0.0146}]",True,street
Places365_val_00000897.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000897.jpg,glacier,alp,0.3202,"[{""rank"": 1, ""label"": ""alp"", ""confidence"": 0.3202}, {""rank"": 2, ""label"": ""volcano"", ""confidence"": 0.0947}, {""rank"": 3, ""label"": ""killer whale"", ""confidence"": 0.0854}, {""rank"": 4, ""label"": ""grey whale"", ""confidence"": 0.0617}, {""rank"": 5, ""label"": ""snowmobile"", ""confidence"": 0.0524}]",True,glacier
Places365_val_00000906.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000906.jpg,ocean,promontory,0.9061,"[{""rank"": 1, ""label"": ""promontory"", ""confidence"": 0.9061}, {""rank"": 2, ""label"": ""seashore"", ""confidence"": 0.035}, {""rank"": 3, ""label"": ""volcano"", ""confidence"": 0.0117}, {""rank"": 4, ""label"": ""cliff"", ""confidence"": 0.011}, {""rank"": 5, ""label"": ""valley"", ""confidence"": 0.0103}]",True,water
Places365_val_00000917.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000917.jpg,downtown,cab,0.4364,"[{""rank"": 1, ""label"": ""cab"", ""confidence"": 0.4364}, {""rank"": 2, ""label"": ""toyshop"", ""confidence"": 0.0803}, {""rank"": 3, ""label"": ""obelisk"", ""confidence"": 0.068}, {""rank"": 4, ""label"": ""tobacco shop"", ""confidence"": 0.0291}, {""rank"": 5, ""label"": ""triumphal arch"", ""confidence"": 0.029}]",True,building
Places365_val_00000941.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000941.jpg,mountain,valley,0.486,"[{""rank"": 1, ""label"": ""valley"", ""confidence"": 0.486}, {""rank"": 2, ""label"": ""alp"", ""confidence"": 0.1885}, {""rank"": 3, ""label"": ""cliff"", ""confidence"": 0.1378}, {""rank"": 4, ""label"": ""promontory"", ""confidence"": 0.0545}, {""rank"": 5, ""label"": ""lakeside"", ""confidence"": 0.0217}]",True,mountain
Places365_val_00000963.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000963.jpg,house,mobile home,0.674,"[{""rank"": 1, ""label"": ""mobile home"", ""confidence"": 0.674}, {""rank"": 2, ""label"": ""patio"", ""confidence"": 0.1573}, {""rank"": 3, ""label"": ""boathouse"", ""confidence"": 0.0303}, {""rank"": 4, ""label"": ""monastery"", ""confidence"": 0.0137}, {""rank"": 5, ""label"": ""solar dish"", ""confidence"": 0.0137}]",True,building
Places365_val_00000970.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000970.jpg,ocean,seashore,0.5564,"[{""rank"": 1, ""label"": ""seashore"", ""confidence"": 0.5564}, {""rank"": 2, ""label"": ""sandbar"", ""confidence"": 0.0689}, {""rank"": 3, ""label"": ""oystercatcher"", ""confidence"": 0.0601}, {""rank"": 4, ""label"": ""killer whale"", ""confidence"": 0.0492}, {""rank"": 5, ""label"": ""promontory"", ""confidence"": 0.0339}]",True,water
Places365_val_00000975.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000975.jpg,house,castle,0.9743,"[{""rank"": 1, ""label"": ""castle"", ""confidence"": 0.9743}, {""rank"": 2, ""label"": ""monastery"", ""confidence"": 0.015}, {""rank"": 3, ""label"": ""alp"", ""confidence"": 0.0064}, {""rank"": 4, ""label"": ""cliff"", ""confidence"": 0.0008}, {""rank"": 5, ""label"": ""megalith"", ""confidence"": 0.0006}]",True,building
Places365_val_00001001.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00001001.jpg,tower,monastery,0.6375,"[{""rank"": 1, ""label"": ""monastery"", ""confidence"": 0.6375}, {""rank"": 2, ""label"": ""church"", ""confidence"": 0.1536}, {""rank"": 3, ""label"": ""bell cote"", ""confidence"": 0.1092}, {""rank"": 4, ""label"": ""palace"", ""confidence"": 0.0467}, {""rank"": 5, ""label"": ""triumphal arch"", ""confidence"": 0.0119}]",True,building
Places365_val_00001027.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00001027.jpg,mountain,alp,0.6402,"[{""rank"": 1, ""label"": ""alp"", ""confidence"": 0.6402}, {""rank"": 2, ""label"": ""valley"", ""confidence"": 0.3455}, {""rank"": 3, ""label"": ""mountain tent"", ""confidence"": 0.0073}, {""rank"": 4, ""label"": ""cliff"", ""confidence"": 0.0035}, {""rank"": 5, ""label"": ""ibex"", ""confidence"": 0.0007}]",True,mountain
Places365_val_00001133.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00001133.jpg,forest-broadleaf,mountain bike,0.1238,"[{""rank"": 1, ""label"": ""mountain bike"", ""confidence"": 0.1238}, {""rank"": 2, ""label"": ""maze"", ""confidence"": 0.0686}, {""rank"": 3, ""label"": ""mountain tent"", ""confidence"": 0.0671}, {""rank"": 4, ""label"": ""bison"", ""confidence"": 0.0539}, {""rank"": 5, ""label"": ""worm fence"", ""confidence"": 0.0482}]",True,forest
Places365_val_00001149.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00001149.jpg,house,boathouse,0.8254,"[{""rank"": 1, ""label"": ""boathouse"", ""confidence"": 0.8254}, {""rank"": 2, ""label"": ""lakeside"", ""confidence"": 0.1508}, {""rank"": 3, ""label"": ""palace"", ""confidence"": 0.01}, {""rank"": 4, ""label"": ""dam"", ""confidence"": 0.0039}, {""rank"": 5, ""label"": ""pier"", ""confidence"": 0.0025}]",True,building
Places365_val_00001160.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00001160.jpg,street,prison,0.3285,"[{""rank"": 1, ""label"": ""prison"", ""confidence"": 0.3285}, {""rank"": 2, ""label"": ""streetcar"", ""confidence"": 0.2617}, {""rank"": 3, ""label"": ""passenger car"", ""confidence"": 0.2155}, {""rank"": 4, ""label"": ""bullet train"", ""confidence"": 0.067}, {""rank"": 5, ""label"": ""electric locomotive"", ""confidence"": 0.0145}]",True,street
Places365_val_00001180.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00001180.jpg,glacier,alp,0.9793,"[{""rank"": 1, ""label"": ""alp"", ""confidence"": 0.9793}, {""rank"": 2, ""label"": ""valley"", ""confidence"": 0.0068}, {""rank"": 3, ""label"": ""mountain tent"", ""confidence"": 0.003}, {""rank"": 4, ""label"": ""ski"", ""confidence"": 0.0018}, {""rank"": 5, ""label"": ""volcano"", ""confidence"": 0.0016}]",True,glacier
Places365_val_00001214.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00001214.jpg,coast,seashore,0.4839,"[{""rank"": 1, ""label"": ""seashore"", ""confidence"": 0.4839}, {""rank"": 2, ""label"": ""sandbar"", ""confidence"": 0.2944}, {""rank"": 3, ""label"": ""wreck"", ""confidence"": 0.0965}, {""rank"": 4, ""label"": ""cliff"", ""confidence"": 0.0457}, {""rank"": 5, ""label"": ""promontory"", ""confidence"": 0.0153}]",True,water
Places365_val_00001234.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00001234.jpg,ocean,speedboat,0.614,"[{""rank"": 1, ""label"": ""speedboat"", ""confidence"": 0.614}, {""rank"": 2, ""label"": ""lifeboat"", ""confidence"": 0.0771}, {""rank"": 3, ""label"": ""paddle"", ""confidence"": 0.0638}, {""rank"": 4, ""label"": ""seashore"", ""confidence"": 0.0461}, {""rank"": 5, ""label"": ""catamaran"", ""confidence"": 0.0459}]",True,water
Places365_val_00001239.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00001239.jpg,skyscraper,picket fence,0.2306,"[{""rank"": 1, ""label"": ""picket fence"", ""confidence"": 0.2306}, {""rank"": 2, ""label"": ""suspension bridge"", ""confidence"": 0.0766}, {""rank"": 3, ""label"": ""beacon"", ""confidence"": 0.0625}, {""rank"": 4, ""label"": ""obelisk"", ""confidence"": 0.05}, {""rank"": 5, ""label"": ""planetarium"", ""confidence"": 0.0414}]",True,building
Places365_val_00001253.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00001253.jpg,downtown,seashore,0.1265,"[{""rank"": 1, ""label"": ""seashore"", ""confidence"": 0.1265}, {""rank"": 2, ""label"": ""lakeside"", ""confidence"": 0.0838}, {""rank"": 3, ""label"": ""worm fence"", ""confidence"": 0.0664}, {""rank"": 4, ""label"": ""palace"", ""confidence"": 0.0588}, {""rank"": 5, ""label"": ""steel arch bridge"", ""confidence"": 0.052}]",True,building
Places365_val_00001259.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00001259.jpg,street,streetcar,0.0817,"[{""rank"": 1, ""label"": ""streetcar"", ""confidence"": 0.0817}, {""rank"": 2, ""label"": ""grocery store"", ""confidence"": 0.0593}, {""rank"": 3, ""label"": ""jinrikisha"", ""confidence"": 0.0393}, {""rank"": 4, ""label"": ""vizsla"", ""confidence"": 0.0278}, {""rank"": 5, ""label"": ""library"", ""confidence"": 0.0223}]",True,street
