image_name,image_path,true_scene_label,predicted_label,confidence,top5_predictions,semantically_aligned,thesis_class
Places365_val_00000014.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000014.jpg,art_gallery,tobacco shop,0.3367,"[{""rank"": 1, ""label"": ""tobacco shop"", ""confidence"": 0.3367}, {""rank"": 2, ""label"": ""bookshop"", ""confidence"": 0.1186}, {""rank"": 3, ""label"": ""cash machine"", ""confidence"": 0.0909}, {""rank"": 4, ""label"": ""shoe shop"", ""confidence"": 0.0495}, {""rank"": 5, ""label"": ""thatch"", ""confidence"": 0.026}]",False,
Places365_val_00000015.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000015.jpg,bus_interior,minibus,0.8663,"[{""rank"": 1, ""label"": ""minibus"", ""confidence"": 0.8663}, {""rank"": 2, ""label"": ""limousine"", ""confidence"": 0.0223}, {""rank"": 3, ""label"": ""passenger car"", ""confidence"": 0.0197}, {""rank"": 4, ""label"": ""minivan"", ""confidence"": 0.0186}, {""rank"": 5, ""label"": ""trolleybus"", ""confidence"": 0.0107}]",False,
Places365_val_00000016.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000016.jpg,gymnasium-indoor,barbell,0.6845,"[{""rank"": 1, ""label"": ""barbell"", ""confidence"": 0.6845}, {""rank"": 2, ""label"": ""dumbbell"", ""confidence"": 0.2438}, {""rank"": 3, ""label"": ""parallel bars"", ""confidence"": 0.031}, {""rank"": 4, ""label"": ""forklift"", ""confidence"": 0.0086}, {""rank"": 5, ""label"": ""horizontal bar"", ""confidence"": 0.004}]",False,
Places365_val_00000017.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000017.jpg,glacier,alp,0.8993,"[{""rank"": 1, ""label"": ""alp"", ""confidence"": 0.8993}, {""rank"": 2, ""label"": ""valley"", ""confidence"": 0.0897}, {""rank"": 3, ""label"": ""cliff"", ""confidence"": 0.0051}, {""rank"": 4, ""label"": ""mountain tent"", ""confidence"": 0.0019}, {""rank"": 5, ""label"": ""volcano"", ""confidence"": 0.0012}]",True,glacier
Places365_val_00000018.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000018.jpg,nursing_home,upright,0.1044,"[{""rank"": 1, ""label"": ""upright"", ""confidence"": 0.1044}, {""rank"": 2, ""label"": ""laptop"", ""confidence"": 0.1033}, {""rank"": 3, ""label"": ""oboe"", ""confidence"": 0.0406}, {""rank"": 4, ""label"": ""library"", ""confidence"": 0.0401}, {""rank"": 5, ""label"": ""marimba"", ""confidence"": 0.0261}]",False,
Places365_val_00000019.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000019.jpg,storage_room,toyshop,0.2476,"[{""rank"": 1, ""label"": ""toyshop"", ""confidence"": 0.2476}, {""rank"": 2, ""label"": ""shoe shop"", ""confidence"": 0.1968}, {""rank"": 3, ""label"": ""crutch"", ""confidence"": 0.049}, {""rank"": 4, ""label"": ""bookshop"", ""confidence"": 0.041}, {""rank"": 5, ""label"": ""library"", ""confidence"": 0.0402}]",False,
Places365_val_00000020.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000020.jpg,florist_shop-indoor,altar,0.649,"[{""rank"": 1, ""label"": ""altar"", ""confidence"": 0.649}, {""rank"": 2, ""label"": ""entertainment center"", ""confidence"": 0.1426}, {""rank"": 3, ""label"": ""bookcase"", ""confidence"": 0.05}, {""rank"": 4, ""label"": ""china cabinet"", ""confidence"": 0.0386}, {""rank"": 5, ""label"": ""dining table"", ""confidence"": 0.032}]",False,
Places365_val_00000021.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000021.jpg,restaurant_kitchen,dining table,0.3804,"[{""rank"": 1, ""label"": ""dining table"", ""confidence"": 0.3804}, {""rank"": 2, ""label"": ""microwave"", ""confidence"": 0.1268}, {""rank"": 3, ""label"": ""desk"", ""confidence"": 0.0703}, {""rank"": 4, ""label"": ""espresso maker"", ""confidence"": 0.0525}, {""rank"": 5, ""label"": ""washbasin"", ""confidence"": 0.0523}]",False,
Places365_val_00000022.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000022.jpg,recreation_room,restaurant,0.3559,"[{""rank"": 1, ""label"": ""restaurant"", ""confidence"": 0.3559}, {""rank"": 2, ""label"": ""library"", ""confidence"": 0.1341}, {""rank"": 3, ""label"": ""dining table"", ""confidence"": 0.1024}, {""rank"": 4, ""label"": ""shoji"", ""confidence"": 0.0806}, {""rank"": 5, ""label"": ""home theater"", ""confidence"": 0.0742}]",False,
Places365_val_00000023.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000023.jpg,schoolhouse,castle,0.206,"[{""rank"": 1, ""label"": ""castle"", ""confidence"": 0.206}, {""rank"": 2, ""label"": ""church"", ""confidence"": 0.147}, {""rank"": 3, ""label"": ""monastery"", ""confidence"": 0.1091}, {""rank"": 4, ""label"": ""book jacket"", ""confidence"": 0.0719}, {""rank"": 5, ""label"": ""bell cote"", ""confidence"": 0.0659}]",False,
Places365_val_00000024.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000024.jpg,amusement_arcade,slot,0.9932,"[{""rank"": 1, ""label"": ""slot"", ""confidence"": 0.9932}, {""rank"": 2, ""label"": ""joystick"", ""confidence"": 0.0017}, {""rank"": 3, ""label"": ""oscilloscope"", ""confidence"": 0.0009}, {""rank"": 4, ""label"": ""television"", ""confidence"": 0.0005}, {""rank"": 5, ""label"": ""digital clock"", ""confidence"": 0.0004}]",False,
Places365_val_00000025.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000025.jpg,ocean,promontory,0.7973,"[{""rank"": 1, ""label"": ""promontory"", ""confidence"": 0.7973}, {""rank"": 2, ""label"": ""cliff"", ""confidence"": 0.0974}, {""rank"": 3, ""label"": ""seashore"", ""confidence"": 0.058}, {""rank"": 4, ""label"": ""valley"", ""confidence"": 0.0284}, {""rank"": 5, ""label"": ""lakeside"", ""confidence"": 0.0093}]",True,water
Places365_val_00000026.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000026.jpg,river,American egret,0.1086,"[{""rank"": 1, ""label"": ""American egret"", ""confidence"": 0.1086}, {""rank"": 2, ""label"": ""spoonbill"", ""confidence"": 0.0807}, {""rank"": 3, ""label"": ""albatross"", ""confidence"": 0.0723}, {""rank"": 4, ""label"": ""seashore"", ""confidence"": 0.0719}, {""rank"": 5, ""label"": ""lakeside"", ""confidence"": 0.0562}]",False,water
Places365_val_00000027.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000027.jpg,pub-indoor,restaurant,0.0898,"[{""rank"": 1, ""label"": ""restaurant"", ""confidence"": 0.0898}, {""rank"": 2, ""label"": ""stretcher"", ""confidence"": 0.0854}, {""rank"": 3, ""label"": ""marimba"", ""confidence"": 0.0607}, {""rank"": 4, ""label"": ""steel drum"", ""confidence"": 0.0602}, {""rank"": 5, ""label"": ""folding chair"", ""confidence"": 0.0487}]",False,
Places365_val_00000028.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000028.jpg,lecture_room,stretcher,0.0677,"[{""rank"": 1, ""label"": ""stretcher"", ""confidence"": 0.0677}, {""rank"": 2, ""label"": ""academic gown"", ""confidence"": 0.0649}, {""rank"": 3, ""label"": ""prison"", ""confidence"": 0.0488}, {""rank"": 4, ""label"": ""theater curtain"", ""confidence"": 0.0455}, {""rank"": 5, ""label"": ""abaya"", ""confidence"": 0.0403}]",False,
Places365_val_00000029.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000029.jpg,japanese_garden,megalith,0.5383,"[{""rank"": 1, ""label"": ""megalith"", ""confidence"": 0.5383}, {""rank"": 2, ""label"": ""stone wall"", ""confidence"": 0.0728}, {""rank"": 3, ""label"": ""cliff"", ""confidence"": 0.0436}, {""rank"": 4, ""label"": ""obelisk"", ""confidence"": 0.0381}, {""rank"": 5, ""label"": ""stupa"", ""confidence"": 0.0325}]",False,
Places365_val_00000030.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000030.jpg,motel,cinema,0.1714,"[{""rank"": 1, ""label"": ""cinema"", ""confidence"": 0.1714}, {""rank"": 2, ""label"": ""planetarium"", ""confidence"": 0.1171}, {""rank"": 3, ""label"": ""mobile home"", ""confidence"": 0.0897}, {""rank"": 4, ""label"": ""flagpole"", ""confidence"": 0.0693}, {""rank"": 5, ""label"": ""monastery"", ""confidence"": 0.0689}]",False,
Places365_val_00000031.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000031.jpg,assembly_line,toyshop,0.2179,"[{""rank"": 1, ""label"": ""toyshop"", ""confidence"": 0.2179}, {""rank"": 2, ""label"": ""carousel"", ""confidence"": 0.0668}, {""rank"": 3, ""label"": ""comic book"", ""confidence"": 0.0426}, {""rank"": 4, ""label"": ""shoe shop"", ""confidence"": 0.0414}, {""rank"": 5, ""label"": ""restaurant"", ""confidence"": 0.0278}]",False,
Places365_val_00000032.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000032.jpg,campsite,mountain tent,0.5447,"[{""rank"": 1, ""label"": ""mountain tent"", ""confidence"": 0.5447}, {""rank"": 2, ""label"": ""plow"", ""confidence"": 0.1624}, {""rank"": 3, ""label"": ""worm fence"", ""confidence"": 0.0662}, {""rank"": 4, ""label"": ""shovel"", ""confidence"": 0.027}, {""rank"": 5, ""label"": ""yurt"", ""confidence"": 0.0246}]",False,
Places365_val_00000033.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000033.jpg,florist_shop-indoor,picket fence,0.1742,"[{""rank"": 1, ""label"": ""picket fence"", ""confidence"": 0.1742}, {""rank"": 2, ""label"": ""pot"", ""confidence"": 0.1647}, {""rank"": 3, ""label"": ""vase"", ""confidence"": 0.0746}, {""rank"": 4, ""label"": ""bee"", ""confidence"": 0.0525}, {""rank"": 5, ""label"": ""daisy"", ""confidence"": 0.0496}]",False,
Places365_val_00000034.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000034.jpg,racecourse,poncho,0.2477,"[{""rank"": 1, ""label"": ""poncho"", ""confidence"": 0.2477}, {""rank"": 2, ""label"": ""Arabian camel"", ""confidence"": 0.1303}, {""rank"": 3, ""label"": ""horse cart"", ""confidence"": 0.1295}, {""rank"": 4, ""label"": ""oxcart"", ""confidence"": 0.0531}, {""rank"": 5, ""label"": ""bloodhound"", ""confidence"": 0.0425}]",False,
Places365_val_00000035.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000035.jpg,kennel-outdoor,safety pin,0.114,"[{""rank"": 1, ""label"": ""safety pin"", ""confidence"": 0.114}, {""rank"": 2, ""label"": ""Bouvier des Flandres"", ""confidence"": 0.1023}, {""rank"": 3, ""label"": ""Kerry blue terrier"", ""confidence"": 0.0645}, {""rank"": 4, ""label"": ""horizontal bar"", ""confidence"": 0.0581}, {""rank"": 5, ""label"": ""swing"", ""confidence"": 0.0403}]",False,
Places365_val_00000036.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000036.jpg,bus_interior,passenger car,0.1889,"[{""rank"": 1, ""label"": ""passenger car"", ""confidence"": 0.1889}, {""rank"": 2, ""label"": ""sliding door"", ""confidence"": 0.1795}, {""rank"": 3, ""label"": ""golfcart"", ""confidence"": 0.0985}, {""rank"": 4, ""label"": ""turnstile"", ""confidence"": 0.0594}, {""rank"": 5, ""label"": ""minibus"", ""confidence"": 0.0548}]",False,
Places365_val_00000037.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000037.jpg,dressing_room,theater curtain,0.8837,"[{""rank"": 1, ""label"": ""theater curtain"", ""confidence"": 0.8837}, {""rank"": 2, ""label"": ""throne"", ""confidence"": 0.0893}, {""rank"": 3, ""label"": ""velvet"", ""confidence"": 0.0086}, {""rank"": 4, ""label"": ""altar"", ""confidence"": 0.0072}, {""rank"": 5, ""label"": ""restaurant"", ""confidence"": 0.0023}]",False,
Places365_val_00000038.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000038.jpg,wind_farm,balloon,0.109,"[{""rank"": 1, ""label"": ""balloon"", ""confidence"": 0.109}, {""rank"": 2, ""label"": ""trailer truck"", ""confidence"": 0.1047}, {""rank"": 3, ""label"": ""airship"", ""confidence"": 0.0929}, {""rank"": 4, ""label"": ""radio telescope"", ""confidence"": 0.0614}, {""rank"": 5, ""label"": ""parachute"", ""confidence"": 0.0542}]",False,
Places365_val_00000039.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000039.jpg,auto_factory,bobsled,0.2054,"[{""rank"": 1, ""label"": ""bobsled"", ""confidence"": 0.2054}, {""rank"": 2, ""label"": ""sports car"", ""confidence"": 0.1922}, {""rank"": 3, ""label"": ""racer"", ""confidence"": 0.1556}, {""rank"": 4, ""label"": ""toyshop"", ""confidence"": 0.0915}, {""rank"": 5, ""label"": ""motor scooter"", ""confidence"": 0.0669}]",False,
Places365_val_00000040.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000040.jpg,beach,sandbar,0.6213,"[{""rank"": 1, ""label"": ""sandbar"", ""confidence"": 0.6213}, {""rank"": 2, ""label"": ""seashore"", ""confidence"": 0.2531}, {""rank"": 3, ""label"": ""promontory"", ""confidence"": 0.0596}, {""rank"": 4, ""label"": ""lakeside"", ""confidence"": 0.02}, {""rank"": 5, ""label"": ""dam"", ""confidence"": 0.0061}]",False,
Places365_val_00000041.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000041.jpg,mountain,alp,0.348,"[{""rank"": 1, ""label"": ""alp"", ""confidence"": 0.348}, {""rank"": 2, ""label"": ""mountain tent"", ""confidence"": 0.1757}, {""rank"": 3, ""label"": ""volcano"", ""confidence"": 0.1522}, {""rank"": 4, ""label"": ""valley"", ""confidence"": 0.1399}, {""rank"": 5, ""label"": ""cliff"", ""confidence"": 0.0346}]",True,mountain
Places365_val_00000042.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000042.jpg,pavilion,sandbar,0.334,"[{""rank"": 1, ""label"": ""sandbar"", ""confidence"": 0.334}, {""rank"": 2, ""label"": ""boathouse"", ""confidence"": 0.2532}, {""rank"": 3, ""label"": ""lakeside"", ""confidence"": 0.1388}, {""rank"": 4, ""label"": ""seashore"", ""confidence"": 0.0984}, {""rank"": 5, ""label"": ""swing"", ""confidence"": 0.0445}]",False,
Places365_val_00000043.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000043.jpg,tree_house,American black bear,0.1625,"[{""rank"": 1, ""label"": ""American black bear"", ""confidence"": 0.1625}, {""rank"": 2, ""label"": ""birdhouse"", ""confidence"": 0.1124}, {""rank"": 3, ""label"": ""colobus"", ""confidence"": 0.0542}, {""rank"": 4, ""label"": ""megalith"", ""confidence"": 0.052}, {""rank"": 5, ""label"": ""howler monkey"", ""confidence"": 0.0329}]",False,
Places365_val_00000044.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000044.jpg,coffee_shop,restaurant,0.9212,"[{""rank"": 1, ""label"": ""restaurant"", ""confidence"": 0.9212}, {""rank"": 2, ""label"": ""home theater"", ""confidence"": 0.0381}, {""rank"": 3, ""label"": ""cinema"", ""confidence"": 0.0093}, {""rank"": 4, ""label"": ""dining table"", ""confidence"": 0.0076}, {""rank"": 5, ""label"": ""pool table"", ""confidence"": 0.0074}]",False,
Places365_val_00000045.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000045.jpg,skyscraper,planetarium,0.7158,"[{""rank"": 1, ""label"": ""planetarium"", ""confidence"": 0.7158}, {""rank"": 2, ""label"": ""solar dish"", ""confidence"": 0.161}, {""rank"": 3, ""label"": ""dome"", ""confidence"": 0.1034}, {""rank"": 4, ""label"": ""greenhouse"", ""confidence"": 0.0037}, {""rank"": 5, ""label"": ""prison"", ""confidence"": 0.0022}]",False,building
Places365_val_00000046.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000046.jpg,street,parachute,0.2033,"[{""rank"": 1, ""label"": ""parachute"", ""confidence"": 0.2033}, {""rank"": 2, ""label"": ""unicycle"", ""confidence"": 0.1461}, {""rank"": 3, ""label"": ""maypole"", ""confidence"": 0.1443}, {""rank"": 4, ""label"": ""flagpole"", ""confidence"": 0.0722}, {""rank"": 5, ""label"": ""pole"", ""confidence"": 0.0472}]",False,street
Places365_val_00000047.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000047.jpg,alley,park bench,0.1075,"[{""rank"": 1, ""label"": ""park bench"", ""confidence"": 0.1075}, {""rank"": 2, ""label"": ""dam"", ""confidence"": 0.0651}, {""rank"": 3, ""label"": ""viaduct"", ""confidence"": 0.0551}, {""rank"": 4, ""label"": ""suspension bridge"", ""confidence"": 0.0532}, {""rank"": 5, ""label"": ""fountain"", ""confidence"": 0.0518}]",False,street
Places365_val_00000048.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000048.jpg,supermarket,grocery store,0.7274,"[{""rank"": 1, ""label"": ""grocery store"", ""confidence"": 0.7274}, {""rank"": 2, ""label"": ""library"", ""confidence"": 0.1011}, {""rank"": 3, ""label"": ""tobacco shop"", ""confidence"": 0.0676}, {""rank"": 4, ""label"": ""bookshop"", ""confidence"": 0.0261}, {""rank"": 5, ""label"": ""toyshop"", ""confidence"": 0.0191}]",False,
Places365_val_00000049.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000049.jpg,arena-hockey,puck,0.8764,"[{""rank"": 1, ""label"": ""puck"", ""confidence"": 0.8764}, {""rank"": 2, ""label"": ""ski"", ""confidence"": 0.1037}, {""rank"": 3, ""label"": ""snowmobile"", ""confidence"": 0.0121}, {""rank"": 4, ""label"": ""bobsled"", ""confidence"": 0.0037}, {""rank"": 5, ""label"": ""shovel"", ""confidence"": 0.0011}]",False,
Places365_val_00000050.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000050.jpg,zen_garden,pedestal,0.2552,"[{""rank"": 1, ""label"": ""pedestal"", ""confidence"": 0.2552}, {""rank"": 2, ""label"": ""komondor"", ""confidence"": 0.081}, {""rank"": 3, ""label"": ""megalith"", ""confidence"": 0.062}, {""rank"": 4, ""label"": ""sundial"", ""confidence"": 0.0592}, {""rank"": 5, ""label"": ""obelisk"", ""confidence"": 0.0526}]",False,
Places365_val_00000051.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000051.jpg,library-indoor,library,0.6673,"[{""rank"": 1, ""label"": ""library"", ""confidence"": 0.6673}, {""rank"": 2, ""label"": ""dome"", ""confidence"": 0.1719}, {""rank"": 3, ""label"": ""bookshop"", ""confidence"": 0.047}, {""rank"": 4, ""label"": ""coil"", ""confidence"": 0.019}, {""rank"": 5, ""label"": ""vault"", ""confidence"": 0.017}]",False,
Places365_val_00000052.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000052.jpg,ice_skating_rink-indoor,stage,0.4635,"[{""rank"": 1, ""label"": ""stage"", ""confidence"": 0.4635}, {""rank"": 2, ""label"": ""scoreboard"", ""confidence"": 0.0889}, {""rank"": 3, ""label"": ""airship"", ""confidence"": 0.0732}, {""rank"": 4, ""label"": ""liner"", ""confidence"": 0.042}, {""rank"": 5, ""label"": ""spotlight"", ""confidence"": 0.0321}]",False,
Places365_val_00000053.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000053.jpg,arena-hockey,puck,1.0,"[{""rank"": 1, ""label"": ""puck"", ""confidence"": 1.0}, {""rank"": 2, ""label"": ""ski"", ""confidence"": 0.0}, {""rank"": 3, ""label"": ""bobsled"", ""confidence"": 0.0}, {""rank"": 4, ""label"": ""dogsled"", ""confidence"": 0.0}, {""rank"": 5, ""label"": ""broom"", ""confidence"": 0.0}]",False,
Places365_val_00000054.jpg,/Users/aidahamzic/PycharmProjects/PythonProject1/val_256/Places365_val_00000054.jpg,chalet,solar dish,0.4564,"[{""rank"": 1, ""label"": ""solar dish"", ""confidence"": 0.4564}, {""rank"": 2, ""label"": ""radio telescope"", ""confidence"": 0.1412}, {""rank"": 3, ""label"": ""planetarium"", ""confidence"": 0.0954}, {""rank"": 4, ""label"": ""steel arch bridge"", ""confidence"": 0.0557}, {""rank"": 5, ""label"": ""alp"", ""confidence"": 0.0434}]",False,
